sep=,
"Time","Global Solar","Generic flat plate PV Solar Altitude","Generic flat plate PV Solar Azimuth","Generic flat plate PV Angle of Incidence","Generic flat plate PV Incident Solar","Generic flat plate PV Power Output","Wind Speed","Generic 1.5 MW Power Output","Generic 1.5 MW Operating Status","AC Primary Load","AC Primary Load Served","Autosize Genset Power Output","Autosize Genset Operating Status","Autosize Genset Fuel","Generic Large Genset (size-your-own) Power Output","Generic Large Genset (size-your-own) Operating Status","Generic Large Genset (size-your-own) Fuel","Total Electrical Load Served","Renewable Penetration","Excess Electrical Production","Unmet Electrical Load","Total Renewable Power Output","Inverter Power Input","Inverter Power Output","Rectifier Power Input","Rectifier Power Output","Generic 1kWh Li-Ion Maximum Charge Power","Generic 1kWh Li-Ion Maximum Discharge Power","Generic 1kWh Li-Ion Charge Power","Generic 1kWh Li-Ion Discharge Power","Generic 1kWh Li-Ion Input Power","Generic 1kWh Li-Ion Energy Content","Generic 1kWh Li-Ion State of Charge","Generic 1kWh Li-Ion Energy Cost","Electrolyzer Input","Electrolyzer Output","Stored Hydrogen","Excess Hydrogen","AC Required Operating Capacity","DC Required Operating Capacity","AC Operating Capacity","DC Operating Capacity"
,"kW/m2","°","°","°","kW/m2","kW","m/s","kW","status","kW","kW","kW","status","kg","kW","status","L","kW","%","kW","kW","kW","kW","kW","kW","kW","kW","kW","kW","kW","kW","kWh","%","$/kWh","kW","kg/hr","kg","kg/hr","kW","kW","kW","kW"
"7/3/2007 9:00:00 AM","0.09100001","45.35275","-63.14494","47.66826","0.07671715","1253.187","7.875058","97130.13","0","18608.42","18608.42","0","-3","0","0","0","0","18608.42","528.7031","79774.89","0","98383.32","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002214273","0","0","100","0","69034.34","1002.549","97130.13","712883.9"
"7/3/2007 10:00:00 AM","0.4590085","52.45815","-45.05291","35.63558","0.4273676","6981.115","9.428036","118312.4","0","33612.58","33612.58","0","-3","0","0","0","0","33612.58","372.7577","91680.88","0","125293.5","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002214273","0","0","100","0","96130.02","5584.892","118312.4","718611.9"
"7/3/2007 11:00:00 AM","0.6389915","57.34981","-22.4691","26.27727","0.6592636","10769.17","8.727606","112224.5","0","24440.84","24440.84","0","-3","0","0","0","0","24440.84","503.2301","98552.84","0","122993.7","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002214273","0","0","100","0","82997.18","8615.338","112224.5","722399.9"
"7/3/2007 12:00:00 PM","0.6218604","58.79483","3.644534","23.15098","0.6363158","10394.32","9.917733","120376.6","0","36464.85","36464.85","0","-3","0","0","0","0","36464.85","358.6218","94306.05","0","130770.9","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002214273","0","0","100","0","100299.6","8315.453","120376.6","722025.1"
"7/3/2007 1:00:00 PM","0.3565051","56.30597","29.10204","28.40413","0.3131959","5116.104","6.659389","62047.32","0","37602.4","37602.4","0","-3","0","0","0","0","37602.4","178.6147","29561.03","0","67163.42","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002214273","0","0","100","0","72386.3","4092.883","62047.32","716746.9"
"7/3/2007 2:00:00 PM","0.4013081","50.68291","50.41471","38.75726","0.3623676","5919.331","6.673859","62428.54","0","47141.3","47141.3","0","-3","0","0","0","0","47141.3","144.9851","21206.57","0","68347.88","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002214273","0","0","100","0","83069.7","4735.464","62428.54","717550.1"
"7/3/2007 3:00:00 PM","0.40722","43.17374","67.45029","51.18216","0.3674463","6002.292","4.111303","14976.32","0","21558.65","21558.65","0","-3","0","0","0","0","21558.65","97.30949","0","0","20978.62","6928.767","6582.329","0","0","0","711630.8","0","926.4747","-926.4747","936679.3","99.89585","0.002214273","0","0","100","0","31202.68","4801.834","14976.32","717633.1"
"7/3/2007 4:00:00 PM","0.2277997","34.73573","81.53844","64.45866","0.1934999","3160.852","3.015806","0","0","33920.74","33920.74","0","-3","0","0","0","0","33920.74","9.318344","0","0","3160.852","35706.05","33920.74","0","0","1029.416","710704.3","0","32545.19","-32545.19","902373.6","96.23719","0.002214273","0","0","100","0","37312.82","2528.681","0","713865.1"
"7/3/2007 5:00:00 PM","0.07623086","25.9882","93.93369","78.10682","0.06392035","1044.149","1.949007","0","0","45018.81","45018.81","0","-3","0","0","0","0","45018.81","2.319361","0","0.000000000007275958","1044.149","47388.22","45018.81","0","0","37190.74","678159.1","0","46344.07","-46344.07","853522.7","91.02728","0.002214273","0","0","100","0","49520.69","835.3191","0","679203.2"
"7/3/2007 6:00:00 PM","0.08156001","17.35935","105.5365","91.8933","0.06747199","1102.165","3.729784","11314.02","0","25872.14","25872.14","0","-3","0","0","0","0","25872.14","47.99056","0","0.000000000003637979","12416.19","15324.34","14558.12","0","0","88684.16","631815.1","0","14222.17","-14222.17","838531.2","89.42846","0.002214273","0","0","100","0","34116.37","881.7322","11314.02","632917.2"
"7/3/2007 7:00:00 PM","0.04553511","9.198412","116.9783","105.6595","0.03764191","614.8864","3.88408","12581.77","0","28210.39","28210.39","0","-3","0","0","0","0","28210.39","46.77942","0","0.000000000003637979","13196.66","16451.18","15628.62","0","0","104486.6","617592.9","0","15836.3","-15836.3","821838.3","87.64818","0.002214273","0","0","100","0","37322.32","491.9091","12581.77","618207.8"
"7/3/2007 8:00:00 PM","0.01606929","1.83925","128.7109","119.2364","0.01232315","201.3005","3.661107","10807.4","0","56558.91","56558.91","0","-3","0","0","0","0","56558.91","19.46413","0","0.000000000007275958","11008.7","48159.48","45751.51","0","0","122082.5","601756.6","0","47958.18","-47958.18","771285.9","82.25682","0.002214273","0","0","100","0","67618.5","161.0404","10807.4","601957.9"
"7/3/2007 9:00:00 PM","0","0","141.0399","90","0","0","2.707253","0","0","41518.96","41518.96","0","-3","0","0","0","0","41518.96","0","0","0","0","43704.17","41518.96","0","0","175369.3","553798.4","0","43704.17","-43704.17","725217.7","77.3437","0.002214273","0","0","100","0","45670.86","0","0","553798.4"
"7/3/2007 10:00:00 PM","0","0","154.1046","90","0","0","4.761004","22609.64","0","26136.73","26136.73","0","-3","0","0","0","0","26136.73","86.50523","0","0","22609.64","3712.727","3527.091","0","0","223929.5","510094.2","0","3712.727","-3712.727","721304.1","76.92632","0.002214273","0","0","100","0","40055.22","0","22609.64","510094.2"
"7/3/2007 11:00:00 PM","0","0","167.834","90","0","0","5.748014","40149.09","0","31353.45","31353.45","0","-3","0","0","0","0","31353.45","128.0532","0","0","40149.09","0","0","8795.643","8355.86","228054.8","506381.5","8355.86","0","8355.86","729231.2","77.77173","0.002213838","0","0","100","0","54563.34","0","40149.09","506381.5"
"7/4/2007 12:00:00 AM","0","0","-178.1098","90","0","0","6.562915","59505.63","0","5633.884","5633.884","0","-3","0","0","0","0","5633.884","1056.21","0","0","59505.63","0","0","53871.75","51178.16","219698.9","513901.8","51178.16","0","51178.16","777783.1","82.94974","0.002211177","0","0","100","0","35950.09","0","59505.63","513901.8"
"7/4/2007 1:00:00 AM","0","0","-164.0578","90","0","0","10.07023","120772.4","0","9613.667","9613.667","0","-3","0","0","0","0","9613.667","1256.257","0","0","120772.4","0","0","111158.7","105600.8","168520.8","559962.1","105600.8","0","105600.8","877964.8","93.634","0.002205707","0","0","100","0","70961.21","0","120772.4","559962.1"
"7/4/2007 2:00:00 AM","0","0","-150.4771","90","0","0","8.786787","112848.2","0","9529.232","9529.232","0","-3","0","0","0","0","9529.232","1184.232","37087.37","0","112848.2","0","0","66231.58","62920","62920","655002.8","62920","0","62920","937655.9","100","0.002202461","0","0","100","0","66906.24","0","112848.2","655002.8"
"7/4/2007 3:00:00 AM","0.00001834455","0","-137.6049","90","0","0","7.285662","80486.42","0","10222.42","10222.42","0","-3","0","0","0","0","10222.42","787.3518","70264","0","80486.42","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002202461","0","0","100","0","51487.88","0","80486.42","711630.8"
"7/4/2007 4:00:00 AM","0.01817441","3.662859","-125.4515","115.6146","0.01502686","245.4662","6.72441","63760.35","0","7372.607","7372.607","0","-3","0","0","0","0","7372.607","868.1572","56633.21","0","64005.82","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002202461","0","0","100","0","39990.04","196.3729","63760.35","711876.2"
"7/4/2007 5:00:00 AM","0.03948134","11.2754","-113.828","101.9573","0.0328081","535.9253","4.639528","20689.4","0","12431.83","12431.83","0","-3","0","0","0","0","12431.83","170.7337","8793.496","0","21225.33","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002202461","0","0","100","0","24019.71","428.7402","20689.4","712166.7"
"7/4/2007 6:00:00 AM","0.008557355","19.59787","-102.3885","88.1627","0.007154486","116.8696","3.400815","8887.272","0","22850.35","22850.35","0","-3","0","0","0","0","22850.35","39.40483","0","0","9004.142","14697.98","13963.08","0","0","0","711630.8","0","14581.11","-14581.11","922286.1","98.36082","0.002202461","0","0","100","0","29579.02","93.4957","8887.272","711747.6"
"7/4/2007 7:00:00 AM","0.009960801","28.29596","-90.63815","74.38847","0.008333693","136.1322","4.753543","22491.7","0","33685.88","33685.88","0","-3","0","0","0","0","33685.88","67.17305","0","0","22627.83","11783.34","11194.18","0","0","16201.23","697049.7","0","11647.21","-11647.21","910008.8","97.05147","0.002202461","0","0","100","0","48300.31","108.9057","22491.7","697185.8"
"7/4/2007 8:00:00 AM","0.06405061","37.00667","-77.88384","60.80266","0.05386923","879.9622","7.158282","76459.28","0","54085.42","54085.42","0","-3","0","0","0","0","54085.42","142.9946","0","0","77339.24","0","0","22373.86","21255.16","29142.58","685402.4","22135.13","0","22135.13","931008","99.29102","0.002201321","0","0","100","0","97723.6","703.9698","76459.28","686282.4"
"7/4/2007 9:00:00 AM","0.123824","45.26317","-63.1352","47.67979","0.1046221","1709.018","7.438397","85315.15","0","48721.01","48721.01","0","-3","0","0","0","0","48721.01","178.6173","31016.84","0","87024.16","0","0","5577.297","5298.432","7007.45","705324.1","7007.45","0","7007.45","937655.9","100","0.00220096","0","0","100","0","96250.68","1367.214","85315.15","707033.1"
"7/4/2007 10:00:00 AM","0.02976919","52.36847","-45.06171","35.62584","0.02496624","407.8274","8.384606","107869.7","0","31071","31071","0","-3","0","0","0","0","31071","348.4843","77206.55","0","108277.5","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.00220096","0","0","100","0","88112.96","326.2619","107869.7","712038.6"
"7/4/2007 11:00:00 AM","0.2451757","57.26348","-22.51518","26.23323","0.2089311","3412.922","9.138569","116555.4","0","35405.25","35405.25","0","-3","0","0","0","0","35405.25","338.8432","84563.05","0","119968.3","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.00220096","0","0","100","0","97223.47","2730.337","116555.4","715043.7"
"7/4/2007 12:00:00 PM","0.3843478","58.71901","3.551637","23.06955","0.3412093","5573.707","10.09016","120793.4","0","35786.9","35786.9","0","-3","0","0","0","0","35786.9","353.1099","90580.16","0","126367.1","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.00220096","0","0","100","0","99762.27","4458.966","120793.4","717204.5"
"7/4/2007 1:00:00 PM","0.2498429","56.24598","28.98158","28.31514","0.2130195","3479.706","7.949667","98702.63","0","32542.15","32542.15","0","-3","0","0","0","0","32542.15","314","69640.2","0","102182.3","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.00220096","0","0","100","0","85147.68","2783.765","98702.63","715110.5"
"7/4/2007 2:00:00 PM","0.2316549","50.63723","50.29269","38.67781","0.197203","3221.341","9.258554","117597.9","0","41545.8","41545.8","0","-3","0","0","0","0","41545.8","290.8098","79273.46","0","120819.3","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.00220096","0","0","100","0","104499.4","2577.073","117597.9","714852.1"
"7/4/2007 3:00:00 PM","0.1733723","43.13728","67.33775","51.11316","0.1468819","2399.339","12.78763","121500","0","55840.22","55840.22","0","-3","0","0","0","0","55840.22","221.8819","68059.12","0","123899.3","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.00220096","0","0","100","0","122174.2","1919.471","121500","714030.1"
"7/4/2007 4:00:00 PM","0.07749996","34.70364","81.43635","64.39867","0.06521381","1065.278","11.89298","121500","0","39746.55","39746.55","0","-3","0","0","0","0","39746.55","308.3671","82818.73","0","122565.3","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.00220096","0","0","100","0","104471.2","852.2221","121500","712696.1"
"7/4/2007 5:00:00 PM","0.04217352","25.95671","93.8401","78.05489","0.03535448","577.521","10.68069","121415.7","0","36469.62","36469.62","0","-3","0","0","0","0","36469.62","334.5064","85523.58","0","121993.2","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.00220096","0","0","100","0","100824.4","462.0168","121415.7","712208.3"
"7/4/2007 6:00:00 PM","0.04053569","17.32555","105.4493","91.84924","0.03379517","552.0493","9.987746","120671.7","0","74115.02","74115.02","0","-3","0","0","0","0","74115.02","163.5617","47108.75","0","121223.8","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.00220096","0","0","100","0","141862.4","441.6395","120671.7","712182.8"
"7/4/2007 7:00:00 PM","0.004971052","9.15994","116.896","105.6239","0.004155509","67.88087","7.539573","88513.81","0","52795.71","52795.71","0","-3","0","0","0","0","52795.71","167.782","35785.98","0","88581.7","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.00220096","0","0","100","0","102332.2","54.3047","88513.81","711698.6"
"7/4/2007 8:00:00 PM","0.01804362","1.794171","128.6331","119.211","0.01277755","208.7232","5.770231","40617.35","0","61004.43","61004.43","0","-3","0","0","0","0","61004.43","66.92313","0","0","40826.08","21460.08","20387.07","0","0","0","711630.8","0","21251.35","-21251.35","915255","97.61097","0.00220096","0","0","100","0","87413.55","166.9785","40617.35","711839.5"
"7/4/2007 9:00:00 PM","0","0","140.9673","90","0","0","4.636008","20633.77","0","83446.82","83446.82","0","-3","0","0","0","0","83446.82","24.72685","0","0","20633.77","66119","62813.05","0","0","23612.62","690379.4","0","66119","-66119","845559.4","90.17801","0.00220096","0","0","100","0","102108.4","0","20633.77","690379.4"
"7/4/2007 10:00:00 PM","0","0","154.0389","90","0","0","6.850928","67093.59","0","57640.3","57640.3","0","-3","0","0","0","0","57640.3","116.4005","0","0","67093.59","0","0","9453.286","8980.621","97078.17","624260.4","8980.621","0","8980.621","854079.2","91.08664","0.002200498","0","0","100","0","96951.12","0","67093.59","624260.4"
"7/4/2007 11:00:00 PM","0","0","167.7776","90","0","0","6.969068","70477.28","0","26084.8","26084.8","0","-3","0","0","0","0","26084.8","270.1853","0","0","70477.28","0","0","44392.48","42172.86","88097.55","632343","42172.86","0","42172.86","894087.9","95.35352","0.002198332","0","0","100","0","63931.91","0","70477.28","632343"
"7/5/2007 12:00:00 AM","0","0","-178.1533","90","0","0","9.968062","120588.7","0","7989.4","7989.4","0","-3","0","0","0","0","7989.4","1509.359","64257.56","0","120588.7","0","0","48341.78","45924.7","45924.7","670298.6","45924.7","0","45924.7","937655.9","100","0.002195977","0","0","100","0","69082.71","0","120588.7","670298.6"
"7/5/2007 1:00:00 AM","0","0","-164.0872","90","0","0","9.184096","117035.2","0","11951.91","11951.91","0","-3","0","0","0","0","11951.91","979.217","105083.2","0","117035.2","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002195977","0","0","100","0","71664.68","0","117035.2","711630.8"
"7/5/2007 2:00:00 AM","0","0","-150.4928","90","0","0","7.946548","98636.88","0","12723.85","12723.85","0","-3","0","0","0","0","12723.85","775.2128","85913.04","0","98636.88","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002195977","0","0","100","0","63314.67","0","98636.88","711630.8"
"7/5/2007 3:00:00 AM","0.000002777286","0","-137.6087","90","0","0","11.02249","121500","0","7892.515","7892.515","0","-3","0","0","0","0","7892.515","1539.433","113607.5","0","121500","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002195977","0","0","100","0","69431.77","0","121500","711630.8"
"7/5/2007 4:00:00 AM","0.0280858","3.567701","-125.4456","115.6749","0.02161082","353.0161","7.657443","92240.27","0","8597.141","8597.141","0","-3","0","0","0","0","8597.141","1077.024","83996.14","0","92593.28","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002195977","0","0","100","0","55576.98","282.4128","92240.27","711983.8"
"7/5/2007 5:00:00 AM","0.03445582","11.18097","-113.8146","102.0089","0.02866962","468.3227","9.481227","118536.6","0","13861.95","13861.95","0","-3","0","0","0","0","13861.95","858.5006","105142.9","0","119004.9","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002195977","0","0","100","0","74516.43","374.6581","118536.6","712099.1"
"7/5/2007 6:00:00 AM","0.05879661","19.50419","-102.3697","88.2057","0.04900083","800.436","9.974233","120614.8","0","26674.33","26674.33","0","-3","0","0","0","0","26674.33","455.1761","94740.85","0","121415.2","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002195977","0","0","100","0","89649.14","640.3488","120614.8","712431.2"
"7/5/2007 7:00:00 AM","0.1917755","28.20264","-90.616","74.42232","0.1603181","2618.82","5.095821","27902.27","0","45052.32","45052.32","0","-3","0","0","0","0","45052.32","67.74588","0","0","30521.09","18052.68","17150.05","0","0","0","711630.8","0","15433.86","-15433.86","921387.1","98.26496","0.002195977","0","0","100","0","63508.68","2095.056","27902.27","714249.6"
"7/5/2007 8:00:00 AM","0.4957123","36.91301","-77.86154","60.82558","0.4283909","6997.831","7.395452","83957.44","0","36874.1","36874.1","0","-3","0","0","0","0","36874.1","246.6644","36398.17","0","90955.27","0","0","10685.16","10150.91","17148.74","696196.9","17148.74","0","17148.74","937655.9","100","0.002195099","0","0","100","0","82540.23","5598.265","83957.44","703194.8"
"7/5/2007 9:00:00 AM","0.3503016","45.16852","-63.11894","47.68796","0.3098325","5061.161","7.953567","98784.83","0","38934.46","38934.46","0","-3","0","0","0","0","38934.46","266.72","64911.53","0","103846","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002195099","0","0","100","0","92220.31","4048.929","98784.83","716691.9"
"7/5/2007 10:00:00 AM","0.1832383","52.27314","-45.06413","35.61154","0.155483","2539.838","6.097984","47525.3","0","38589.6","38589.6","0","-3","0","0","0","0","38589.6","129.7374","11475.54","0","50065.14","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002195099","0","0","100","0","66211.21","2031.871","47525.3","714170.6"
"7/5/2007 11:00:00 AM","0.2538985","57.17079","-22.55633","26.18309","0.2165719","3537.735","6.737535","64106.15","0","57940.5","57940.5","0","-3","0","0","0","0","57940.5","116.7471","9703.383","0","67643.89","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002195099","0","0","100","0","95787.63","2830.188","64106.15","715168.5"
"7/5/2007 12:00:00 PM","0.2541982","58.6363","3.460432","22.98149","0.2168037","3541.522","6.129208","48183.38","0","44554.02","44554.02","0","-3","0","0","0","0","44554.02","116.0948","7170.881","0","51724.9","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002195099","0","0","100","0","73101.12","2833.218","48183.38","715172.3"
"7/5/2007 1:00:00 PM","0.3975338","56.17913","28.85935","28.22139","0.3564652","5822.914","6.114639","47876.34","0","44949.5","44949.5","0","-3","0","0","0","0","44949.5","119.4657","8749.753","0","53699.25","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002195099","0","0","100","0","73382.62","4658.332","47876.34","717453.7"
"7/5/2007 2:00:00 PM","0.3795832","50.58503","50.16697","38.59559","0.3393091","5542.667","6.380693","54704.82","0","41318.33","41318.33","0","-3","0","0","0","0","41318.33","145.813","18929.16","0","60247.49","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002195099","0","0","100","0","72802.58","4434.134","54704.82","717173.4"
"7/5/2007 3:00:00 PM","0.360035","43.09466","67.22092","51.04276","0.3194771","5218.708","5.932261","44032.39","0","38700.84","38700.84","0","-3","0","0","0","0","38700.84","127.2611","10550.26","0","49251.1","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002195099","0","0","100","0","64587.12","4174.967","44032.39","716849.5"
"7/5/2007 4:00:00 PM","0.2928974","34.66558","81.33004","64.33826","0.2500266","4084.223","8.332483","106771.1","0","49016.38","49016.38","0","-3","0","0","0","0","49016.38","226.1598","61838.98","0","110855.4","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002195099","0","0","100","0","107303.6","3267.378","106771.1","715715"
"7/5/2007 5:00:00 PM","0.2430567","25.91931","93.74257","78.0033","0.1894382","3094.503","9.188223","117078.6","0","35556.14","35556.14","0","-3","0","0","0","0","35556.14","337.9814","84617","0","120173.1","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002195099","0","0","100","0","97651.09","2475.602","117078.6","714725.2"
"7/5/2007 6:00:00 PM","0.1542225","17.28576","105.3586","91.8062","0.108277","1768.722","7.143717","75998.82","0","84063.86","84063.86","0","-3","0","0","0","0","84063.86","92.51009","0","0.00000000001455192","77767.55","8489.511","8065.035","0","0","0","711630.8","0","6720.789","-6720.789","930571.6","99.24446","0.002195099","0","0","100","0","130469.7","1414.977","75998.82","713399.5"
"7/5/2007 7:00:00 PM","0.04529968","9.115324","116.8107","105.59","0.03744449","611.6615","7.62503","91215.55","0","59665.05","59665.05","0","-3","0","0","0","0","59665.05","153.9045","24333.78","0","91827.21","0","0","7216.718","6855.882","7467.543","704910","7467.543","0","7467.543","937655.9","100","0.002194717","0","0","100","0","111239.3","489.3292","91215.55","705521.6"
"7/5/2007 8:00:00 PM","0.02540886","1.742731","128.5528","119.188","0.009586765","156.6013","7.369068","83123.3","0","59154.97","59154.97","0","-3","0","0","0","0","59154.97","140.7826","24124.93","0","83279.91","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002194717","0","0","100","0","106632.1","125.281","83123.3","711787.4"
"7/5/2007 9:00:00 PM","0","0","140.8927","90","0","0","5.506909","35067.4","0","62031.09","62031.09","0","-3","0","0","0","0","62031.09","56.53198","0","0","35067.4","28382.82","26963.68","0","0","0","711630.8","0","28382.82","-28382.82","907737.8","96.80927","0.002194717","0","0","100","0","85767.89","0","35067.4","711630.8"
"7/5/2007 10:00:00 PM","0","0","153.9721","90","0","0","5.577633","36558.02","0","49940.2","49940.2","0","-3","0","0","0","0","49940.2","73.2036","0","0","36558.02","14086.5","13382.17","0","0","31536.47","683247.9","0","14086.5","-14086.5","892889.2","95.22569","0.002194717","0","0","100","0","73213.23","0","36558.02","683247.9"
"7/5/2007 11:00:00 PM","0","0","167.7212","90","0","0","6.62906","61248.27","0","23295.78","23295.78","0","-3","0","0","0","0","23295.78","262.9158","0","0","61248.27","0","0","37952.49","36054.87","47188.14","669161.4","36054.87","0","36054.87","927093.9","98.87358","0.002192874","0","0","100","0","56249.49","0","61248.27","669161.4"
"7/6/2007 12:00:00 AM","0","0","-178.1956","90","0","0","5.130645","28452.75","0","12136.4","12136.4","0","-3","0","0","0","0","12136.4","234.4415","4597.121","0","28452.75","0","0","11719.23","11133.27","11133.27","701610.8","11133.27","0","11133.27","937655.9","100","0.002192305","0","0","100","0","27576.41","0","28452.75","701610.8"
"7/6/2007 1:00:00 AM","0","0","-164.1143","90","0","0","4.231512","16243.12","0","12085.49","12085.49","0","-3","0","0","0","0","12085.49","134.4018","4157.631","0","16243.12","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002192305","0","0","100","0","21415.6","0","16243.12","711630.8"
"7/6/2007 2:00:00 AM","0","0","-150.5054","90","0","0","4.282318","16778.54","0","11319.75","11319.75","0","-3","0","0","0","0","11319.75","148.2236","5458.787","0","16778.54","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002192305","0","0","100","0","20840.99","0","16778.54","711630.8"
"7/6/2007 3:00:00 AM","0","0","-137.6086","90","0","0","5.440588","33669.55","0","12191.85","12191.85","0","-3","0","0","0","0","12191.85","276.1645","21477.71","0","33669.55","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002192305","0","0","100","0","30245.81","0","33669.55","711630.8"
"7/6/2007 4:00:00 AM","0.04280905","3.46727","-125.4354","115.7357","0.01878011","306.776","5.669804","38500.67","0","13132.22","13132.22","0","-3","0","0","0","0","13132.22","295.5132","25675.23","0","38807.45","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002192305","0","0","100","0","33695.77","245.4208","38500.67","711937.6"
"7/6/2007 5:00:00 AM","0.1443954","11.08161","-113.7964","102.06","0.05154593","842.0107","9.204014","117245.1","0","14676.04","14676.04","0","-3","0","0","0","0","14676.04","804.6251","103411","0","118087.1","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002192305","0","0","100","0","74766.16","673.6086","117245.1","712472.8"
"7/6/2007 6:00:00 AM","0.1775776","19.40583","-102.3456","88.24761","0.1251125","2043.733","12.20128","121500","0","29188.63","29188.63","0","-3","0","0","0","0","29188.63","423.2598","94355.1","0","123543.7","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002192305","0","0","100","0","92857.49","1634.986","121500","713674.5"
"7/6/2007 7:00:00 AM","0.4642423","28.10472","-90.58813","74.45442","0.293572","4795.544","12.16969","121500","0","36929.94","36929.94","0","-3","0","0","0","0","36929.94","341.9869","89365.6","0","126295.5","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002192305","0","0","100","0","101372.9","3836.435","121500","716426.3"
"7/6/2007 8:00:00 AM","0.6535556","36.81466","-77.83306","60.84601","0.5603535","9153.462","12.94216","121500","0","41280.39","41280.39","0","-3","0","0","0","0","41280.39","316.5024","89373.07","0","130653.5","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002192305","0","0","100","0","106158.4","7322.77","121500","720784.2"
"7/6/2007 9:00:00 AM","0.7621592","45.06886","-63.09615","47.69276","0.7530281","12300.83","11.41445","121500","0","55875.12","55875.12","0","-3","0","0","0","0","55875.12","239.464","77925.7","0","133800.8","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002192305","0","0","100","0","122212.6","9840.664","121500","723931.6"
"7/6/2007 10:00:00 AM","0.5105464","52.17222","-45.06012","35.59266","0.4912509","8024.66","10.63768","121370.4","0","49773.81","49773.81","0","-3","0","0","0","0","49773.81","259.9661","79621.2","0","129395","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002192305","0","0","100","0","115436.4","6419.728","121370.4","719655.4"
"7/6/2007 11:00:00 AM","0.8116912","57.07175","-22.59244","26.12687","0.8883807","14511.84","9.759175","119708.2","0","42768.07","42768.07","0","-3","0","0","0","0","42768.07","313.8323","91451.98","0","134220","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002192305","0","0","100","0","106899","11609.47","119708.2","726142.6"
"7/6/2007 12:00:00 PM","0.6070426","58.54671","3.371104","22.88682","0.6181745","10097.98","13.95055","121500","0","47568.5","47568.5","0","-3","0","0","0","0","47568.5","276.6494","84029.48","0","131598","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002192305","0","0","100","0","113075.3","8078.381","121500","721728.8"
"7/6/2007 1:00:00 PM","0.8362136","56.1054","28.73556","28.12294","0.9128389","14911.36","15.14625","121500","0","44890.09","44890.09","0","-3","0","0","0","0","44890.09","303.8786","91521.27","0","136411.4","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002192305","0","0","100","0","110129.1","11929.09","121500","726542.1"
"7/6/2007 2:00:00 PM","0.6905618","50.52629","50.03773","38.5107","0.713779","11659.69","14.50582","121500","0","37220.91","37220.91","0","-3","0","0","0","0","37220.91","357.755","95938.77","0","133159.7","0","0","0","0","0","711630.8","0","0","0","937655.9","100","0.002192305","0","0","100","0","101693","9327.753","121500","723290.4"
